create_vnet57,11.373050212860107
create_nic58,37.29465985298157
delete_vm28,111.99560618400574
delete_disk11,34.05477690696716
delete_vm80,110.91114115715027
create_vm47,144.32717156410217
create_nic20,37.625998735427856
delete_vm22,2110.5547993183136
delete_vm98,110.98698544502258
delete_vm53,121.00850772857666
update_vm48,45.37655591964722
delete_publicip8,14.43271780014038
create_vm2,139.06074714660645
create_publicip14,10.921791076660156
update_vm44,46.01209378242493
delete_resourcegroup17,104.62165832519531
delete_nic89,15.075435400009155
create_vm38,142.10732793807983
create_nic78,36.524253129959106
create_vm78,138.94464635849
delete_disk29,34.70662832260132
delete_vm36,112.1710274219513
update_vm18,47.14809060096741
delete_vm73,111.7885365486145
delete_publicip7,15.146566390991211
create_resourcegroup91,3.3744606971740723
delete_vm32,107.74062824249268
create_nsg3,18.58042621612549
create_resourcegroup51,4.222409248352051
create_vm5,141.90182733535767
delete_publicip18,15.147952556610107
create_subnet72,7.822474479675293
create_nic1,36.021031856536865
create_resourcegroup37,4.022972345352173
create_vm34,139.73434782028198
create_resourcegroup14,3.32822322845459
create_publicip62,11.32581090927124
create_publicip59,10.351703882217407
create_subnet24,10.325087308883667
create_vm86,136.69387817382812
create_resourcegroup70,3.330902576446533
create_vnet77,21.043715238571167
delete_resourcegroup4,103.69481801986694
create_nic11,37.29236078262329
update_vm99,46.07373070716858
delete_disk32,33.98506164550781
create_nsg29,18.60521936416626
create_vnet50,37.881680727005005
delete_nic25,14.367090940475464
create_publicip76,10.583486080169678
create_nic90,37.359628200531006
delete_publicip54,13.451565980911255
create_resourcegroup72,4.02081036567688
delete_vm50,145.97749853134155
delete_nic27,16.018516302108765
create_subnet16,8.493197441101074
create_nic44,37.69445490837097
delete_disk62,35.60005068778992
create_nsg39,16.26655912399292
create_nsg8,18.104578495025635
create_publicip43,10.42729377746582
delete_resourcegroup99,104.17472434043884
create_resourcegroup15,3.4181177616119385
create_nic26,37.051809787750244
create_vnet90,21.95671248435974
delete_disk86,33.91630268096924
delete_vm94,141.89472889900208
delete_vm23,112.82772135734558
create_nsg84,18.194766998291016
